opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
1UHFKBP6,Darcel Schlecht,GTX Pro,Scottech,Lost,06-05-17,08-06-17,0
VF7DWQIH,Darcel Schlecht,GTX Plus Pro,dambase,Won,06-05-17,25-08-17,5421
C7NW3JB2,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,06-05-17,23-08-17,5223
SUABQAC0,Darcel Schlecht,GTX Pro,Rundofase,Won,06-05-17,18-06-17,4794
6JWA8DFJ,Darcel Schlecht,GTX Pro,Toughzap,Won,06-05-17,09-06-17,4903
OEBJXZN6,Darcel Schlecht,MG Advanced,Dontechi,Won,06-05-17,13-08-17,3625
QMUBRAT2,Gladys Colclough,GTX Basic,Globex Corporation,Lost,06-05-17,28-08-17,0
W5P1OLUL,Jonathan Berthelot,GTX Basic,Rundofase,Won,06-05-17,08-03-17,554
JP4H1WG4,Kami Bicknell,GTX Basic,Singletechno,Lost,06-05-17,09-03-17,0
580XZTEO,Kami Bicknell,GTX Basic,Sunnamplex,Lost,06-05-17,06-11-17,0
MASS6JEE,Kary Hendrixson,GTX Pro,Hatfan,Won,06-05-17,09-05-17,5039
XNC9UMYH,Markita Hansen,GTX Plus Basic,Faxquote,Won,06-05-17,30-08-17,1169
AUEAKRQV,Marty Freudenburg,GTX Pro,Toughzap,Won,06-05-17,19-09-17,5055
08Q8A6M9,Marty Freudenburg,MG Special,Scottech,Won,06-05-17,22-06-17,60
6F8IL0XV,Maureen Marcano,GTX Plus Basic,Condax,Lost,06-05-17,27-08-17,0
NTHLG5DT,Maureen Marcano,GTX Basic,Golddex,Won,06-05-17,09-08-17,595
Y5OZ7VOF,Maureen Marcano,MG Advanced,Plexzap,Won,06-05-17,21-06-17,3227
9HLQVY37,Moses Frase,GTX Plus Basic,Konmatfix,Lost,06-05-17,06-11-17,0
8C3LOLPY,Moses Frase,GTX Plus Basic,Ron-tech,Lost,06-05-17,14-08-17,0
QMJHLT1V,Moses Frase,MG Special,Hottechi,Won,06-05-17,20-09-17,59
Q5JU0LZJ,Niesha Huffines,GTX Basic,Inity,Won,06-05-17,26-09-17,479
IRODLEGG,Niesha Huffines,MG Advanced,Globex Corporation,Won,06-05-17,14-09-17,3449
HTA6XLY3,Reed Clapper,MG Special,Massive Dynamic,Won,06-05-17,24-09-17,54
XW7J3TI2,Vicki Laflamme,MG Advanced,Hatfan,Lost,06-05-17,14-08-17,0
1BV5JLZV,Vicki Laflamme,MG Special,Doncon,Won,06-05-17,09-01-17,59
84D18IA1,Violet Mclelland,MG Special,Acme Corporation,Lost,06-05-17,08-01-17,0
41IM8V9E,Zane Levy,GTX Basic,Finjob,Lost,06-05-17,27-09-17,0
NXFAXN16,Anna Snelling,MG Special,Streethex,Won,06-06-17,27-09-17,55
FXXEZ5U2,Cassey Cress,MG Advanced,Initech,Won,06-06-17,08-09-17,3042
3F81XLI7,Corliss Cosme,GTX Pro,Ganjaflex,Won,06-06-17,08-11-17,4230
ID4LC9V5,Daniell Hammack,GTX Plus Basic,Initech,Won,06-06-17,15-08-17,979
IPQFYK0E,Daniell Hammack,GTX Plus Basic,Zotware,Won,06-06-17,17-06-17,1064
UU0F81HS,Daniell Hammack,GTX Pro,Xx-zobam,Won,06-06-17,20-08-17,5166
7SBDZJF4,Donn Cantrell,GTX Plus Basic,Bioplex,Won,06-06-17,23-08-17,1036
7UI7YX03,Elease Gluck,GTX Pro,Hottechi,Won,06-06-17,08-06-17,4330
BNYWSG6W,Gladys Colclough,MG Advanced,Hottechi,Won,06-06-17,13-09-17,3598
RC1YCAEP,James Ascencio,GTX Basic,Goodsilron,Won,06-06-17,16-08-17,431
H6TY7RBJ,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,06-06-17,28-08-17,0
MU6NOSH1,Jonathan Berthelot,GTX Basic,Funholding,Won,06-06-17,17-06-17,624
OFIORN0G,Jonathan Berthelot,GTX Plus Basic,Finhigh,Won,06-06-17,06-11-17,1140
PMHOZRJN,Kami Bicknell,MG Special,Condax,Won,06-06-17,17-09-17,62
7Z3Q8UYS,Kary Hendrixson,GTX Basic,Fasehatice,Lost,06-06-17,08-01-17,0
YT9PLSVL,Lajuana Vencill,GTX Basic,Streethex,Won,06-06-17,15-09-17,584
BQINW2LB,Markita Hansen,MG Special,Lexiqvolax,Lost,06-06-17,09-09-17,0
BLFMYCVF,Markita Hansen,MG Special,Goodsilron,Won,06-06-17,19-08-17,57
379SDV6Y,Niesha Huffines,GTX Plus Basic,Statholdings,Won,06-06-17,08-05-17,1267
FE2AE2YO,Reed Clapper,GTX Pro,Umbrella Corporation,Lost,06-06-17,06-11-17,0
2756CEOQ,Vicki Laflamme,MG Special,Plusstrip,Won,06-06-17,16-09-17,55
Z4CFFZAW,Violet Mclelland,MG Special,Opentech,Won,06-06-17,09-10-17,63
I967JINR,Wilburn Farren,GTX Pro,Donquadtech,Won,06-06-17,09-05-17,3961
IE18U4NO,Wilburn Farren,MG Special,Zathunicon,Won,06-06-17,26-08-17,45
JNIMHE7Y,Anna Snelling,MG Special,Warephase,Won,06-07-17,20-08-17,61
KUKJQX9Y,Cassey Cress,MG Advanced,Bubba Gump,Lost,06-07-17,09-08-17,0
QCIG6H19,Darcel Schlecht,GTX Plus Basic,Isdom,Won,06-07-17,31-08-17,1114
R7IIOFBH,Garret Kinder,GTX Basic,Kan-code,Won,06-07-17,08-05-17,566
Q7ST5E1W,Gladys Colclough,MG Advanced,dambase,Lost,06-07-17,20-08-17,0
6MTURF7Q,Hayden Neloms,MG Special,Green-Plus,Won,06-07-17,21-06-17,56
MWT1ZV0Y,Jonathan Berthelot,GTX Basic,Ron-tech,Won,06-07-17,18-06-17,627
B7Q6Q7S2,Markita Hansen,GTX Plus Basic,Dalttechnology,Won,06-07-17,16-08-17,1101
3DYZN86H,Markita Hansen,MG Advanced,Hottechi,Won,06-07-17,17-09-17,2979
QYKTG5QA,Marty Freudenburg,MG Advanced,Isdom,Lost,06-07-17,09-04-17,0
67CKCI5G,Reed Clapper,GTX Pro,Gekko & Co,Lost,06-07-17,08-05-17,0
2O1IK8VR,Versie Hillebrand,MG Advanced,Warephase,Won,06-07-17,17-06-17,3662
N8NQK8K7,Zane Levy,GTX Pro,Dalttechnology,Lost,06-07-17,22-08-17,0
V93EX6XU,Zane Levy,GTX Pro,Nam-zim,Won,06-07-17,17-08-17,5185
5QNUZYIL,Boris Faz,MG Advanced,Umbrella Corporation,Won,06-08-17,24-06-17,3681
WX63AIMZ,Cecily Lampkin,MG Special,Dontechi,Won,06-08-17,18-06-17,59
09P7O0LQ,Cecily Lampkin,MG Special,Finhigh,Won,06-08-17,13-09-17,60
GYS3APR7,Corliss Cosme,GTX Basic,Bluth Company,Won,06-08-17,08-05-17,602
9VF00HWL,Corliss Cosme,GTX Basic,Xx-zobam,Won,06-08-17,08-12-17,515
UTJGDR3K,Darcel Schlecht,GTX Pro,Streethex,Lost,06-08-17,25-08-17,0
MD0SRXG4,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,06-08-17,21-06-17,5175
E0ITYYTG,Donn Cantrell,GTX Pro,Acme Corporation,Lost,06-08-17,27-08-17,0
PGK5K24U,Donn Cantrell,GTX Pro,Plussunin,Won,06-08-17,28-08-17,4780
X46ZXX2S,Jonathan Berthelot,GTX Plus Basic,Globex Corporation,Lost,06-08-17,08-11-17,0
4QP55BTO,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,06-08-17,16-06-17,614
G6X1B2K5,Jonathan Berthelot,GTX Basic,Rangreen,Won,06-08-17,13-09-17,532
0YCAS0B9,Jonathan Berthelot,GTX Plus Pro,Finhigh,Won,06-08-17,27-08-17,6096
6UZVABQR,Kary Hendrixson,GTX Basic,Hottechi,Won,06-08-17,17-08-17,486
9NTDQ8ZC,Lajuana Vencill,GTX Basic,Funholding,Won,06-08-17,17-08-17,566
FCCI80H2,Markita Hansen,MG Special,Singletechno,Lost,06-08-17,22-06-17,0
ALQRAPZR,Markita Hansen,GTX Plus Basic,Green-Plus,Won,06-08-17,16-06-17,923
7SPRU76Q,Markita Hansen,GTX Pro,Hottechi,Won,06-08-17,30-09-17,4744
JEMEGXUG,Marty Freudenburg,GTX Basic,Warephase,Won,06-08-17,19-08-17,517
GVHIFUN1,Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,06-08-17,14-06-17,881
RBB3C85Q,Marty Freudenburg,GTX Pro,Gogozoom,Won,06-08-17,24-06-17,4272
WFP9J5J7,Maureen Marcano,GTX Pro,Finjob,Lost,06-08-17,26-08-17,0
8I4915WD,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,06-08-17,09-02-17,805
L831D7DF,Versie Hillebrand,MG Special,Funholding,Lost,06-08-17,18-08-17,0
839DCVT2,Versie Hillebrand,MG Special,Codehow,Won,06-08-17,13-09-17,55
EJ0EF8S1,Vicki Laflamme,GTX Basic,Sunnamplex,Won,06-08-17,15-06-17,507
0ORRC53X,Zane Levy,GTX Basic,Finjob,Won,06-08-17,09-08-17,520
3QTN3F5T,Anna Snelling,MG Advanced,Isdom,Won,06-09-17,15-08-17,3470
SY6BWRRO,Boris Faz,GTX Pro,Vehement Capital Partners,Lost,06-09-17,14-08-17,0
JW5SYMNS,Cassey Cress,GTX Plus Basic,Zotware,Won,06-09-17,22-08-17,1176
VP2CW520,Darcel Schlecht,GTX Plus Basic,Treequote,Lost,06-09-17,26-08-17,0
2F0RUQ0B,Donn Cantrell,GTX Pro,Zotware,Won,06-09-17,08-02-17,4517
XUP62FUM,James Ascencio,GTX Plus Pro,Rantouch,Won,06-09-17,16-08-17,5125
MUIT1E0M,Kami Bicknell,GTX Pro,Kan-code,Won,06-09-17,19-06-17,5339
D7XNUYJD,Kary Hendrixson,GTX Pro,Plusstrip,Lost,06-09-17,19-08-17,0
ORG6MXKF,Markita Hansen,GTX Plus Basic,Condax,Won,06-09-17,26-06-17,1135
VS4UFFLH,Maureen Marcano,MG Special,Kan-code,Won,06-09-17,09-05-17,52
VUYQCXTY,Moses Frase,GTX Plus Basic,Bioholding,Won,06-09-17,08-04-17,1017
YFJKP42F,Moses Frase,MG Advanced,Codehow,Won,06-09-17,27-06-17,3681
OES8ZX7B,Niesha Huffines,GTX Plus Basic,Rundofase,Lost,06-09-17,08-04-17,0
V9FD3EYK,Reed Clapper,GTX Pro,Mathtouch,Won,06-09-17,22-09-17,4370
3C9CWV6J,Cassey Cress,MG Advanced,Iselectrics,Won,06-10-17,14-06-17,3772
NDGQ0H91,Cassey Cress,MG Advanced,Sumace,Won,06-10-17,28-06-17,2871
OU9O62Y7,Cecily Lampkin,GTX Plus Pro,Cancity,Won,06-10-17,08-04-17,4749
LFQCLMMG,Corliss Cosme,MG Special,Ganjaflex,Lost,06-10-17,27-08-17,0
3ZG0719M,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,06-10-17,26-08-17,1075
EMIAKHPF,Donn Cantrell,GTX Plus Pro,Kinnamplus,Won,06-10-17,21-09-17,5051
MKEVYIDI,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,06-10-17,17-06-17,834
IFNT8NLL,Kami Bicknell,MG Special,Green-Plus,Lost,06-10-17,08-07-17,0
EWRVDN3U,Marty Freudenburg,MG Advanced,Toughzap,Lost,06-10-17,19-09-17,0
WEGC0W05,Marty Freudenburg,MG Special,Rangreen,Won,06-10-17,19-06-17,54
HZ283240,Niesha Huffines,GTX Basic,Streethex,Lost,06-10-17,09-07-17,0
3J1W4LM0,Niesha Huffines,GTX Basic,Domzoom,Won,06-10-17,21-06-17,527
1RIY3IBH,Niesha Huffines,MG Advanced,Globex Corporation,Won,06-10-17,06-12-17,2724
6NZH6X7G,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,06-10-17,21-06-17,0
DJ2GWNGZ,Reed Clapper,GTX Basic,Kinnamplus,Won,06-10-17,09-05-17,551
S02S3TVE,Vicki Laflamme,GTX Plus Basic,Plusstrip,Won,06-10-17,21-06-17,1118
34YT99YN,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,06-10-17,23-08-17,6094
N33B6LND,Wilburn Farren,MG Special,Gekko & Co,Lost,06-10-17,22-08-17,0
C7NBDKVV,Zane Levy,GTX Basic,Nam-zim,Won,06-10-17,08-06-17,556
9YVSYSE8,Anna Snelling,GTX Basic,Globex Corporation,Lost,06-11-17,16-09-17,0
VUF34IPC,Anna Snelling,MG Special,Rangreen,Won,06-11-17,13-09-17,49
ONUWPAJM,Cassey Cress,GTX Plus Basic,Silis,Lost,06-11-17,09-11-17,0
A50JWKFS,Cecily Lampkin,GTX Plus Basic,Streethex,Won,06-11-17,25-09-17,1001
JP72AC6I,Corliss Cosme,MG Advanced,The New York Inquirer,Won,06-11-17,16-09-17,3777
9SZTURAF,Daniell Hammack,GTX Plus Basic,Initech,Won,06-11-17,17-08-17,892
LB8UE159,Daniell Hammack,GTX Plus Pro,Iselectrics,Won,06-11-17,19-06-17,5353
QYWZZ16B,Darcel Schlecht,GTX Pro,Betatech,Won,06-11-17,24-06-17,4410
IJNOVBGU,Darcel Schlecht,MG Advanced,Konmatfix,Won,06-11-17,09-03-17,3768
KYL4UFG5,Donn Cantrell,GTX Basic,Bluth Company,Lost,06-11-17,29-08-17,0
QFBITAKR,James Ascencio,GTX Basic,J-Texon,Won,06-11-17,08-10-17,507
VSZ4UVVN,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,06-11-17,20-09-17,1144
31C5DVJT,Kary Hendrixson,MG Special,Cheers,Won,06-11-17,22-09-17,44
EG3KHGPL,Lajuana Vencill,MG Advanced,Treequote,Won,06-11-17,27-06-17,3470
LSJ2A8ZX,Markita Hansen,GTK 500,Cheers,Won,06-11-17,26-09-17,29166
9D06AK8T,Markita Hansen,GTX Plus Basic,Kan-code,Won,06-11-17,08-10-17,1045
PPXIWYMT,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,06-11-17,09-12-17,951
YWKJW726,Versie Hillebrand,MG Special,Stanredtax,Won,06-11-17,20-08-17,43
ZVT9J7V1,Versie Hillebrand,MG Special,Zumgoity,Won,06-11-17,15-06-17,55
NOBIC0PD,Cassey Cress,GTX Pro,Kan-code,Won,06-12-17,17-08-17,4294
UKECBJV5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,06-12-17,29-08-17,4961
UWVT8M2Y,Corliss Cosme,GTX Basic,Iselectrics,Lost,06-12-17,18-08-17,0
FU00L2Y2,Daniell Hammack,GTX Pro,Ontomedia,Won,06-12-17,23-09-17,4506
518D68L9,Donn Cantrell,GTX Pro,Zencorporation,Lost,06-12-17,26-06-17,0
AOZKTGZG,Elease Gluck,GTX Basic,Singletechno,Won,06-12-17,22-08-17,608
TKN1L8EX,Garret Kinder,GTX Plus Basic,Zathunicon,Won,06-12-17,20-09-17,851
9GQ6HQLK,Gladys Colclough,GTX Plus Basic,Inity,Won,06-12-17,20-09-17,1143
0RL4RHQJ,Gladys Colclough,GTX Plus Pro,Globex Corporation,Won,06-12-17,25-06-17,6365
ZE9WX1Q9,Hayden Neloms,MG Special,Fasehatice,Won,06-12-17,21-08-17,54
QY6MB3QJ,Kary Hendrixson,GTX Basic,Sunnamplex,Lost,06-12-17,14-08-17,0
RUYLZD4O,Kary Hendrixson,GTX Pro,Sonron,Won,06-12-17,29-06-17,4798
BOVKZHAZ,Markita Hansen,MG Special,Doncon,Lost,06-12-17,29-08-17,0
3X5BD9NU,Markita Hansen,GTX Pro,Fasehatice,Won,06-12-17,25-06-17,4733
YT8YYRTU,Maureen Marcano,GTX Plus Basic,Cheers,Won,06-12-17,29-08-17,1250
6V7OMXY5,Maureen Marcano,GTX Plus Pro,Faxquote,Won,06-12-17,09-01-17,5966
0TR3RU8A,Niesha Huffines,MG Special,Domzoom,Won,06-12-17,09-10-17,61
GTOKTXRA,Vicki Laflamme,MG Special,Scotfind,Won,06-12-17,20-09-17,48
PBJ01MRE,Violet Mclelland,MG Special,Zathunicon,Won,06-12-17,21-09-17,53
L2NXQFPN,Zane Levy,MG Special,Cheers,Lost,06-12-17,20-06-17,0
0XWCTQL2,Zane Levy,MG Special,Doncon,Won,06-12-17,18-08-17,51
SY72RAK2,Zane Levy,MG Advanced,Cheers,Won,06-12-17,09-04-17,3314
38YQ4771,Anna Snelling,MG Advanced,Treequote,Lost,13-06-17,20-08-17,0
K7FBRQCA,Anna Snelling,MG Special,Genco Pura Olive Oil Company,Won,13-06-17,25-09-17,64
F4V2FXK0,Anna Snelling,MG Special,Isdom,Won,13-06-17,24-06-17,58
FZNEISTX,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,13-06-17,22-08-17,0
S34T8KPW,Cassey Cress,GTX Plus Pro,Massive Dynamic,Won,13-06-17,08-04-17,4598
5F40OSXS,Cassey Cress,MG Advanced,Mathtouch,Won,13-06-17,19-06-17,3424
AILF7GOP,Cassey Cress,MG Advanced,Umbrella Corporation,Won,13-06-17,30-09-17,3399
LMJINVRQ,Daniell Hammack,GTX Plus Basic,Betasoloin,Lost,13-06-17,09-07-17,0
MHPI0ZW1,Darcel Schlecht,GTX Basic,Konmatfix,Lost,13-06-17,09-04-17,0
WJ81WITC,Darcel Schlecht,GTX Plus Pro,Betatech,Lost,13-06-17,16-08-17,0
AIAX4W1O,Darcel Schlecht,GTX Pro,Treequote,Won,13-06-17,09-10-17,5322
DFSRHCXU,Donn Cantrell,GTX Basic,Donquadtech,Won,13-06-17,28-08-17,496
1VFUCUWA,Garret Kinder,MG Advanced,Bubba Gump,Won,13-06-17,27-08-17,3279
3IIDRUGI,Gladys Colclough,MG Special,Scottech,Lost,13-06-17,28-09-17,0
3VLKZISJ,James Ascencio,MG Special,Scotfind,Won,13-06-17,27-06-17,68
2GN2TRVV,Jonathan Berthelot,GTX Basic,Treequote,Lost,13-06-17,23-08-17,0
9C9GO9XO,Niesha Huffines,GTX Plus Basic,Funholding,Lost,13-06-17,21-08-17,0
ULES5Z21,Versie Hillebrand,MG Special,Bioholding,Won,13-06-17,15-06-17,59
IITSDWWL,Vicki Laflamme,MG Advanced,Fasehatice,Won,13-06-17,26-06-17,3205
8GYH6R9J,Wilburn Farren,GTX Basic,Mathtouch,Lost,13-06-17,27-06-17,0
8X890G2T,Anna Snelling,MG Special,Globex Corporation,Won,14-06-17,23-06-17,55
74YVUL52,Cassey Cress,GTX Basic,Bubba Gump,Lost,14-06-17,17-09-17,0
HH4I6PAY,Corliss Cosme,GTX Basic,Ganjaflex,Won,14-06-17,09-02-17,525
TAGD6XU9,Darcel Schlecht,MG Advanced,Isdom,Won,14-06-17,25-08-17,3455
IIREXAQX,Elease Gluck,MG Advanced,Faxquote,Won,14-06-17,25-06-17,3110
8GISH3I9,Garret Kinder,MG Special,Kinnamplus,Lost,14-06-17,27-06-17,0
6M89XBL0,Hayden Neloms,GTX Plus Pro,Scotfind,Won,14-06-17,09-11-17,5053
YT2QLCVS,Hayden Neloms,MG Advanced,Groovestreet,Won,14-06-17,28-06-17,3539
4ICL09BD,Jonathan Berthelot,GTX Basic,Rundofase,Won,14-06-17,23-08-17,580
YWWVWOO4,Kami Bicknell,MG Advanced,Rantouch,Lost,14-06-17,20-06-17,0
8TTFFCIK,Lajuana Vencill,MG Advanced,Warephase,Won,14-06-17,17-06-17,3468
OG13XT4P,Niesha Huffines,MG Special,Ron-tech,Won,14-06-17,19-09-17,54
ZYRRGSQK,Reed Clapper,MG Advanced,Bluth Company,Lost,14-06-17,27-06-17,0
0LDX9VLO,Versie Hillebrand,MG Special,Scottech,Lost,14-06-17,08-11-17,0
XFFFWJQH,Violet Mclelland,MG Special,Gekko & Co,Lost,14-06-17,20-08-17,0
KRSNQKC6,Boris Faz,GTX Plus Pro,Zotware,Won,15-06-17,28-06-17,6040
YY39ZQNV,Cassey Cress,GTX Pro,The New York Inquirer,Won,15-06-17,09-01-17,5857
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,15-06-17,25-06-17,3785
2BG4ZR42,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,15-06-17,19-09-17,0
QQCIN1M4,Daniell Hammack,GTX Basic,Initech,Won,15-06-17,26-06-17,420
KIMW6PXN,Daniell Hammack,GTX Pro,Xx-zobam,Won,15-06-17,20-06-17,4939
AKFNIQR0,Darcel Schlecht,GTX Pro,Scottech,Won,15-06-17,30-06-17,4564
D5LEL3HF,Darcel Schlecht,MG Advanced,Rangreen,Won,15-06-17,09-09-17,2683
6X4EEUGA,Elease Gluck,GTK 500,Cheers,Won,15-06-17,30-06-17,25464
KTSB1KYT,Jonathan Berthelot,GTX Basic,Hottechi,Won,15-06-17,09-09-17,460
RB7IA4JX,Jonathan Berthelot,GTX Basic,Rundofase,Won,15-06-17,28-06-17,546
M4HY664H,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,15-06-17,25-09-17,918
D2C191IK,Lajuana Vencill,MG Advanced,Domzoom,Lost,15-06-17,29-06-17,0
I2V3EPW7,Lajuana Vencill,MG Advanced,Toughzap,Won,15-06-17,08-02-17,3018
RB8LSFVK,Markita Hansen,MG Special,Sonron,Won,15-06-17,24-08-17,52
7SYJDW4L,Reed Clapper,MG Special,Bioplex,Won,15-06-17,08-04-17,50
O7E0302B,Rosie Papadopoulos,GTX Basic,Xx-zobam,Won,15-06-17,13-09-17,524
U11XXNCF,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,15-06-17,29-06-17,3306
73FYEJQV,Vicki Laflamme,MG Special,Hatfan,Won,15-06-17,22-06-17,54
C4CQ8FZL,Vicki Laflamme,MG Special,Hottechi,Won,15-06-17,28-06-17,53
OJ1WKIVY,Wilburn Farren,GTX Basic,Zencorporation,Won,15-06-17,29-08-17,514
N9ZXCBTU,Daniell Hammack,GTX Plus Basic,Konex,Won,16-06-17,25-06-17,985
RLHNJZBW,Darcel Schlecht,GTX Pro,Conecom,Won,16-06-17,08-11-17,5843
GKHTT70P,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,16-06-17,17-09-17,4577
GL8PN4LQ,Darcel Schlecht,MG Advanced,Isdom,Won,16-06-17,24-06-17,3323
TTVQT1YD,Donn Cantrell,MG Advanced,Betasoloin,Lost,16-06-17,31-08-17,0
NOHEK8PU,Donn Cantrell,GTX Basic,Ontomedia,Won,16-06-17,17-09-17,483
56AN1DXW,Garret Kinder,GTX Basic,Initech,Lost,16-06-17,22-08-17,0
WB44DF28,Garret Kinder,GTX Pro,Vehement Capital Partners,Won,16-06-17,18-09-17,5206
DJ60T39C,Gladys Colclough,MG Advanced,Finhigh,Won,16-06-17,09-04-17,3621
52H2CE10,Kami Bicknell,GTX Pro,Faxquote,Won,16-06-17,25-06-17,4756
PVDGIYSB,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,16-06-17,29-08-17,0
F57Z7KJF,Lajuana Vencill,MG Advanced,Stanredtax,Won,16-06-17,24-06-17,3228
ZGSQMEQ9,Niesha Huffines,GTX Plus Basic,Bioholding,Won,16-06-17,17-09-17,1063
FM1RH52B,Reed Clapper,GTX Plus Basic,Yearin,Lost,16-06-17,19-08-17,0
3NM7A8SX,Zane Levy,MG Advanced,Newex,Won,16-06-17,27-06-17,4234
1XWQZ1F8,Cassey Cress,GTX Plus Basic,Plussunin,Won,17-06-17,16-09-17,1198
LXGNXNX1,Corliss Cosme,GTX Pro,Sumace,Won,17-06-17,09-09-17,4960
YQK2K6U5,Darcel Schlecht,GTX Basic,Betatech,Won,17-06-17,22-08-17,576
FROU0UKW,Darcel Schlecht,GTX Plus Pro,Globex Corporation,Won,17-06-17,25-08-17,5614
SD8JJSKT,Darcel Schlecht,MG Advanced,Streethex,Won,17-06-17,30-08-17,3422
LCWP23CI,James Ascencio,GTX Plus Pro,Finjob,Won,17-06-17,24-06-17,5306
XQ4FN1KA,Kary Hendrixson,GTX Pro,Golddex,Lost,17-06-17,09-06-17,0
9BTSKY01,Lajuana Vencill,MG Special,Inity,Won,17-06-17,19-09-17,60
CQZSFN7C,Markita Hansen,GTK 500,Konex,Lost,17-06-17,15-08-17,0
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,17-06-17,16-08-17,5018
1J5Y9X1H,Vicki Laflamme,MG Advanced,Groovestreet,Won,17-06-17,17-09-17,3295
6LC0XB2D,Anna Snelling,MG Special,Rundofase,Won,18-06-17,29-08-17,61
YKC8JUSY,Boris Faz,GTX Plus Pro,Mathtouch,Lost,18-06-17,07-01-17,0
PAQTBHVA,Cassey Cress,MG Special,Zathunicon,Won,18-06-17,23-09-17,59
JRWBU9BS,Daniell Hammack,GTX Pro,Mathtouch,Won,18-06-17,26-06-17,3720
DXF00KY4,Darcel Schlecht,MG Advanced,Isdom,Lost,18-06-17,15-08-17,0
K6ZDH79M,Darcel Schlecht,GTX Pro,Funholding,Won,18-06-17,16-08-17,5088
GKL9QV5B,Elease Gluck,GTX Plus Pro,Scotfind,Won,18-06-17,28-06-17,6666
1V3IQVOF,Gladys Colclough,GTX Plus Basic,Ron-tech,Lost,18-06-17,08-02-17,0
BH7EXL5M,Gladys Colclough,GTX Pro,Isdom,Won,18-06-17,23-06-17,5115
K0HLZM4Q,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,18-06-17,21-08-17,0
BTNSR87A,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,18-06-17,07-01-17,1149
L58MN75X,Jonathan Berthelot,GTX Pro,Bioholding,Won,18-06-17,15-09-17,5220
SWV0JUQJ,Jonathan Berthelot,MG Special,Stanredtax,Won,18-06-17,22-06-17,60
910IXBKP,Kami Bicknell,GTX Basic,Lexiqvolax,Won,18-06-17,22-06-17,551
NTNYA5PE,Markita Hansen,GTX Basic,Cheers,Won,18-06-17,28-09-17,505
AHRCT8IP,Marty Freudenburg,GTX Basic,Warephase,Lost,18-06-17,09-03-17,0
ESH4HX52,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,18-06-17,21-08-17,5472
P8LGQH9G,Niesha Huffines,GTX Pro,Genco Pura Olive Oil Company,Lost,18-06-17,21-06-17,0
VT1LZKEY,Vicki Laflamme,GTX Basic,Fasehatice,Lost,18-06-17,29-08-17,0
0WC2J3UP,Anna Snelling,GTX Basic,Funholding,Lost,19-06-17,28-08-17,0
VWSFZUNS,Anna Snelling,GTX Plus Pro,Hottechi,Won,19-06-17,24-08-17,5271
F3UB81V7,Boris Faz,MG Special,Bioplex,Won,19-06-17,23-08-17,49
SEX08VFB,Cassey Cress,MG Advanced,Opentech,Lost,19-06-17,30-06-17,0
FLANUQCV,Corliss Cosme,GTX Plus Basic,Initech,Won,19-06-17,21-09-17,1236
8MKXIQQK,Daniell Hammack,GTX Pro,Zencorporation,Won,19-06-17,21-06-17,5388
NDMY5PPT,Darcel Schlecht,GTX Pro,Conecom,Lost,19-06-17,27-08-17,0
E4H6CBPJ,Darcel Schlecht,GTX Pro,Funholding,Won,19-06-17,26-09-17,5449
1FAMR9UR,Darcel Schlecht,GTX Pro,Funholding,Won,19-06-17,25-06-17,5030
SYJKN818,Darcel Schlecht,GTX Pro,Hottechi,Won,19-06-17,22-08-17,5195
VMTPCY5G,Hayden Neloms,MG Special,Condax,Won,19-06-17,25-06-17,55
CV0BDYMP,Hayden Neloms,MG Special,Fasehatice,Won,19-06-17,29-09-17,62
7DI7A7G7,James Ascencio,GTX Basic,Sunnamplex,Won,19-06-17,19-08-17,459
WE7YS7HD,Kami Bicknell,GTX Basic,Y-corporation,Lost,19-06-17,25-08-17,0
4DLOXD13,Kami Bicknell,GTX Plus Basic,Y-corporation,Won,19-06-17,08-07-17,1097
XN63KZRZ,Kami Bicknell,GTX Plus Pro,Plexzap,Won,19-06-17,29-09-17,5033
